Donor,Replicate,Condition,Group,Tissue,Target cell,Layer,Distance to annotation with Epithelium µm,Distance to annotation with Baseline µm
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,334.482,135.4046
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,147.1112,21.8918
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,193.3393,44.7846
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,221.2404,75.1068
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,205.0077,33.4447
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,133.1227,7.6015
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,160.4139,7.7196
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,129.621,5.3738
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,219.2384,6.2926
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,146.3799,8.5017
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,147.5137,28.8309
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,146.7313,35.5088
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,208.8206,6.7127
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,113.9025,65.866
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,120.3774,68.1088
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,82.806,36.3023
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,52.9338,27.2677
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,83.3941,6.3353
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,129.3517,5.5178
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,52.9338,27.2677
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,83.3941,6.3353
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,129.3517,5.5178
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,133.1227,7.6015
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,160.4139,7.7196
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,129.621,5.3738
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,219.2384,6.2926
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,146.3799,8.5017
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,147.5137,28.8309
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,146.7313,35.5088
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,208.8206,6.7127
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,113.9025,65.866
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,120.3774,68.1088
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,82.806,36.3023
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,112.7882,3.7423
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,108.0221,5.8767
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,107.2188,8.2749
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,98.136,10.5404
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,99.2307,5.1767
2283,3,Circumcised,Non infected,Shaft,CD3,Epithelium,75.8882,10.858
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,40.6283,51.0277
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,31.3261,104.0758
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,87.5368,11.3812
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,97.5353,7.6417
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,60.0366,59.351
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,39.4713,140.6432
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,53.5734,5.1141
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,51.2268,4.2273
2283,3,Circumcised,Non infected,Shaft,CD4,Epithelium,45.3423,7.7109
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,46.3581,4.8183
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,83.9823,4.932
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,62.2854,5.0845
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,47.1986,26.102
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,39.8178,37.0363
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,49.7227,18.4571
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,42.841,26.1486
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,60.2174,8.6574
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,98.8455,7.863
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,103.0926,4.6518
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,153.6169,5.6629
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,144.8815,5.9308
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,71.3877,22.0009
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,82.8274,22.5708
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,92.6362,4.1356
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,86.5325,15.8097
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,95.3616,7.0281
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,149.1058,26.872
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,213.6927,23.0101
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,193.9012,25.1026
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,188.2495,28.8964
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,98.6042,34.6875
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,120.3129,10.4353
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,111.1414,4.7267
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,82.909,6.7943
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,94.1362,2.8706
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,126.7992,5.2083
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,202.2393,4.3291
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,145.778,4.9558
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,79.1891,112.0304
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,96.275,94.7652
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,88.8225,94.8991
2283,3,Circumcised,Non infected,Shaft,CD3+CCR10,Epithelium,43.8031,5.9018
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,31.4072,40.7941
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,84.0236,4.8246
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,138.8369,5.5394
2283,3,Circumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,47.1388,5.2775
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,9.6255,26.5289
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,17.2149,30.8809
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,130.6256,6.1627
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,135.0805,11.3893
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,25.1831,5.9741
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,155.2382,45.4168
2292,1,Uncircumcised,Non infected,Glans,CD4+CCR10,Connective,83.8596,21.0016
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,39.2048,6.9809
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,42.1679,12.7945
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,42.4506,23.2801
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,65.7364,33.2605
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,72.5345,54.2384
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,59.8522,41.0455
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,56.807,11.9576
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,109.1824,25.4388
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,138.9684,81.0126
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,120.8313,102.3999
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,170.0521,12.3308
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,149.0349,36.9328
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,148.6178,59.3933
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,146.8196,75.8228
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,151.244,78.6858
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,140.0158,72.0171
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,201.7031,65.4184
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,168.6098,13.8465
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,31.1328,9.9142
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,56.9141,40.8479
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,94.8304,17.747
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,44.0026,17.3422
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,52.2736,15.3613
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,86.0349,46.0886
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,151.5201,11.5701
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,173.3347,14.9091
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,160.2729,6.0114
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,170.8818,16.1804
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,178.1739,23.619
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,159.7895,25.1932
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,134.6232,36.8979
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,138.3565,13.5793
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,132.324,11.7823
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,102.4584,5.7158
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,116.0691,5.3987
2292,1,Uncircumcised,Non infected,Glans,CD4,Connective,233.3454,107.8773
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Connective,157.9256,41.8492
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,138.6975,39.5877
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,159.2259,56.3517
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Connective,160.4446,57.2422
2292,1,Uncircumcised,Non infected,Glans,CD4,Epithelium,12.5714,4.5073
2292,1,Uncircumcised,Non infected,Glans,CD4,Epithelium,58.885,56.8511
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,105.6722,4.5235
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,30.0813,14.651
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,48.0906,24.2794
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,66.4206,5.4268
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,60.5598,6.4315
2292,1,Uncircumcised,Non infected,Glans,CD4+CD3+CCR10,Epithelium,44.9662,5.5224
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,96.294,9.4672
2292,1,Uncircumcised,Non infected,Glans,CD3+CCR10,Epithelium,57.8948,43.444
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,145.9234,8.6942
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,160.4589,54.7071
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,114.4096,23.7605
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,210.1429,25.3448
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,205.669,6.4834
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,103.135,17.401
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,103.0602,24.9284
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,135.8259,36.3587
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,144.1567,43.2296
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,200.3328,27.099
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,175.0722,41.0425
2292,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,135.4405,24.9644
2292,1,Uncircumcised,Non infected,Shaft,CD4,Connective,141.4148,35.5758
2292,1,Uncircumcised,Non infected,Shaft,CD4,Connective,146.1272,19.9868
2292,1,Uncircumcised,Non infected,Shaft,CD4,Connective,231.0452,73.685
2292,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,140.4024,31.6606
2292,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,177.7181,42.6771
2292,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,171.5883,34.5116
2292,1,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,229.1113,28.491
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,159.1156,39.5087
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,153.3904,34.7113
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,134.008,25.0098
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,120.8335,9.5523
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,111.1767,10.8178
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,84.3882,8.3077
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,162.4922,34.2896
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,175.6463,38.7298
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,174.9819,42.0117
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,182.5912,46.078
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,182.3954,22.5711
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,177.8333,16.3288
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,74.7251,49.5084
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,193.5914,57.0069
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,207.7211,53.5088
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,226.9867,42.5189
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,232.7084,42.4459
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,208.3165,19.8359
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,216.9423,41.09
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,261.6145,95.9773
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,129.1893,9.0411
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,152.1257,8.3626
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,121.9908,29.9841
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,200.181,66.6657
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,188.1191,67.5307
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,109.618,22.4437
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,172.3171,46.8908
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,178.4322,63.6761
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,108.4175,13.795
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,120.4785,23.9529
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,47.3313,35.9481
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,60.979,50.9609
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,66.7627,56.5063
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,117.6943,20.9953
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,87.6641,12.7871
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,246.0376,75.0513
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,242.1581,45.2684
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,257.8415,77.3074
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,181.5259,43.0074
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,158.968,21.4685
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,198.2562,20.2789
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,193.7407,16.9469
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,188.1959,13.6999
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Connective,167.4346,21.2541
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,167.5717,31.4363
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,79.4379,5.8531
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,110.2228,6.3292
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,208.7438,27.0539
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,186.0408,16.8834
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,181.3474,31.3196
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,93.6756,15.5704
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,68.1952,23.6713
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,54.9249,22.4394
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,285.4176,165.6873
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,91.1332,43.5975
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,92.1036,40.1807
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,80.1414,31.3844
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,140.2334,41.4258
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,89.6325,8.0108
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,70.0554,9.4865
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,113.0088,10.9667
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,18.5362,21.8234
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,38.2287,3.6398
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,102.41,6.575
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3,Epithelium,72.9562,7.4835
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,41.9469,62.616
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,117.8596,5.4797
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,75.614,22.9452
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,79.0803,5.4398
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,78.5063,64.8305
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,58.4227,66.8977
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,65.3124,84.3912
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,101.8541,12.4972
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,56.5261,9.8029
2292,1,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Epithelium,77.1382,6.6772
2292,1,Uncircumcised,Non infected,Shaft,CCR10,Epithelium,6.0363,109.5986
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,74.7786,6.5028
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,81.2975,9.3229
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,120.7757,8.9643
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,59.7493,6.7212
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,70.7064,6.1527
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,176.7436,7.1224
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,104.3831,7.4597
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,63.9829,66.6315
2292,1,Uncircumcised,Non infected,Shaft,CD3+CCR10,Epithelium,201.5086,4.0648
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,259.5501,75.6936
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,31.5456,26.2794
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,46.023,41.9642
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,121.8668,18.4414
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,97.061,14.3008
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,128.0689,27.8144
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,190.7466,63.4304
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,190.6266,55.2349
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,239.6081,32.7413
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,257.2824,63.9495
2292,2,Uncircumcised,Non infected,Shaft,CD4+CD3+CCR10,Connective,244.03,75.0096
2292,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,292.2999,89.963
2292,2,Uncircumcised,Non infected,Shaft,CD4+CCR10,Connective,99.7406,81.3587
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,213.4993,163.2845
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,228.9848,168.7605
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,236.9234,175.1291
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,230.034,184.3027
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,184.0184,148.0145
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,283.5945,206.8383
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,182.8021,47.6962
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,202.3922,38.6342
2292,2,Uncircumcised,Non infected,Shaft,CCR10,Connective,222.2658,31.9543
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,192.4034,6.3946
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,215.6316,10.2826
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,181.8181,15.7452
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,232.082,28.8455
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,178.1316,40.0868
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,140.2402,41.6621
2292,2,Uncircumcised,Non infected,Shaft,CD3+CCR10,Connective,95.5187,6.8049
